edad,genero,estrato,semestre,trabaja,horas_estudio_semanal,apoyo_financiero,distancia_km,participacion_extracurricular,promedio_anterior,asistencia_pct,materias_reprobadas,creditos_matriculados,desercion,grupo_estrato
17.0,Femenino,3,9,0,17.2,1,3.8,1,2.77,87.1,3,18,1,Medio (3-4)
17.0,Femenino,3,10,1,10.4,0,0.6,1,3.0,80.5,1,21,0,Medio (3-4)
21.0,Masculino,4,3,0,14.1,0,19.6,1,2.97,92.5,3,14,1,Medio (3-4)
18.0,Femenino,4,2,0,13.0,0,15.0,1,2.95,73.7,1,16,0,Medio (3-4)
23.0,Femenino,2,6,1,1.0,0,27.5,1,3.01,81.3,0,17,0,Bajo (1-2)
21.0,Masculino,6,5,0,16.0,0,6.8,0,3.45,84.4,0,19,0,Alto (5-6)
20.0,Femenino,3,3,0,12.3,0,10.8,0,2.9,71.7,2,18,0,Medio (3-4)
19.0,Femenino,4,2,0,8.6,0,0.4,0,2.67,89.3,1,21,0,Medio (3-4)
22.0,Femenino,6,2,0,20.1,1,34.6,1,3.28,65.3,5,17,1,Alto (5-6)
19.0,Masculino,4,4,0,14.6,0,0.7,1,3.13,73.7,2,20,1,Medio (3-4)
18.0,Masculino,2,8,0,12.6,0,10.7,0,3.46,61.0,1,17,0,Bajo (1-2)
23.0,Femenino,3,1,0,22.0,1,1.1,0,3.07,70.6,1,15,0,Medio (3-4)
21.0,Masculino,1,2,1,0.8,1,33.5,0,3.37,73.5,1,18,0,Bajo (1-2)
20.0,Masculino,4,3,0,21.6,0,25.6,0,3.87,86.3,0,16,1,Medio (3-4)
22.0,Masculino,2,9,0,8.7,1,1.1,0,1.62,76.4,3,18,1,Bajo (1-2)
21.0,Femenino,4,10,1,14.6,0,1.2,0,3.3,69.0,0,18,1,Medio (3-4)
21.0,Femenino,5,5,0,10.5,1,2.5,1,3.59,66.5,2,12,0,Alto (5-6)
19.0,Masculino,2,1,0,8.5,0,24.1,0,3.18,65.9,2,17,1,Bajo (1-2)
25.0,Femenino,3,1,1,18.8,1,2.5,1,3.24,82.1,1,12,0,Medio (3-4)
19.0,Masculino,3,9,0,25.1,0,8.1,0,3.7,86.8,4,16,0,Medio (3-4)
24.0,Masculino,3,5,0,12.7,1,8.6,0,3.26,73.8,4,18,1,Medio (3-4)
20.0,Femenino,2,1,1,9.8,0,0.2,0,3.43,87.1,0,18,0,Bajo (1-2)
22.0,Masculino,1,9,0,14.3,0,1.6,0,2.54,68.5,0,13,1,Bajo (1-2)
22.0,Masculino,3,6,0,24.4,0,7.4,0,3.39,74.1,2,21,0,Medio (3-4)
23.0,Masculino,3,4,1,0.0,1,2.5,1,3.42,75.9,0,19,0,Medio (3-4)
19.0,Femenino,3,5,1,11.6,0,2.2,0,3.14,90.3,1,15,1,Medio (3-4)
23.0,Masculino,2,3,0,9.6,1,0.4,0,3.8,79.3,1,16,1,Bajo (1-2)
25.0,Masculino,3,10,0,0.0,0,2.9,0,4.09,60.0,0,13,0,Medio (3-4)
20.0,Masculino,3,8,0,11.8,1,4.0,0,2.89,87.5,0,15,0,Medio (3-4)
21.0,Masculino,2,2,1,18.3,1,0.3,0,2.82,93.5,4,18,1,Bajo (1-2)
19.0,Masculino,4,8,0,10.1,0,7.5,0,2.92,75.5,2,20,1,Medio (3-4)
20.0,Femenino,2,2,0,18.7,1,5.4,0,3.99,69.0,0,17,0,Bajo (1-2)
24.0,Femenino,3,5,0,21.2,1,1.3,1,4.17,90.6,2,14,1,Medio (3-4)
18.0,Femenino,5,8,1,6.2,0,9.2,0,4.01,94.6,1,21,1,Alto (5-6)
18.0,Femenino,3,1,0,14.7,0,13.7,0,3.24,86.5,2,17,0,Medio (3-4)
24.0,Femenino,3,8,0,3.7,0,6.7,0,3.01,61.8,0,19,0,Medio (3-4)
22.0,Masculino,1,3,1,3.2,0,1.8,0,2.39,82.5,4,19,0,Bajo (1-2)
25.0,Femenino,2,7,1,15.3,0,9.2,0,2.04,79.0,1,15,0,Bajo (1-2)
20.0,Masculino,1,5,1,8.3,0,9.4,1,2.95,69.5,1,12,0,Bajo (1-2)
21.0,Masculino,4,1,1,10.6,0,0.9,1,2.5,91.9,0,18,1,Medio (3-4)
19.0,Femenino,4,8,0,14.8,1,1.6,0,3.59,82.4,0,20,0,Medio (3-4)
21.0,Masculino,2,3,0,27.2,0,0.2,0,2.88,91.1,1,20,0,Bajo (1-2)
17.0,Masculino,2,10,0,11.4,0,1.3,0,2.74,67.4,1,20,0,Bajo (1-2)
22.0,Masculino,2,9,0,23.6,0,1.9,0,3.8,82.0,1,15,1,Bajo (1-2)
21.0,Femenino,3,2,0,14.8,0,4.9,1,3.45,73.0,1,21,0,Medio (3-4)
20.0,Masculino,3,7,1,23.3,1,28.6,0,3.63,77.5,0,12,1,Medio (3-4)
20.0,Masculino,4,4,0,6.7,1,2.2,1,3.83,96.8,0,15,0,Medio (3-4)
19.0,Masculino,5,7,1,10.7,1,6.8,0,3.87,60.7,2,18,1,Alto (5-6)
22.0,Masculino,2,6,0,11.6,1,13.8,0,2.78,64.3,1,15,1,Bajo (1-2)
18.0,Masculino,4,3,0,14.8,0,0.0,1,4.07,91.6,0,12,0,Medio (3-4)
22.0,Femenino,3,7,0,21.3,0,17.2,0,4.44,77.9,0,13,0,Medio (3-4)
25.0,Masculino,2,3,1,13.4,0,3.0,1,3.14,90.7,0,21,1,Bajo (1-2)
24.0,Femenino,5,10,0,21.3,1,7.6,1,3.58,73.9,0,16,1,Alto (5-6)
17.0,Masculino,1,10,0,10.0,1,18.9,0,3.02,78.5,5,13,1,Bajo (1-2)
19.0,Femenino,4,2,1,2.4,0,1.7,0,2.38,81.9,1,18,1,Medio (3-4)
21.0,Femenino,4,8,1,10.1,0,3.7,0,2.78,77.1,2,15,1,Medio (3-4)
20.0,Masculino,5,10,1,12.0,0,0.6,0,3.8,57.1,3,15,1,Alto (5-6)
17.0,Femenino,3,2,0,12.9,1,9.4,0,3.4,100.0,1,21,0,Medio (3-4)
21.0,Masculino,2,8,0,8.2,0,6.6,0,2.69,80.1,1,17,1,Bajo (1-2)
20.0,Femenino,4,10,0,21.2,0,6.6,0,3.09,64.6,0,12,0,Medio (3-4)
25.0,Masculino,4,3,1,7.4,0,5.5,1,2.55,82.1,1,21,0,Medio (3-4)
20.0,Masculino,3,6,0,22.6,1,1.3,1,3.53,86.3,2,12,0,Medio (3-4)
23.0,Femenino,4,8,0,14.1,1,1.9,0,3.69,87.9,2,18,1,Medio (3-4)
18.0,Masculino,2,4,1,13.5,0,14.8,0,2.78,84.3,1,13,0,Bajo (1-2)
18.0,Femenino,3,3,0,17.3,1,6.8,0,3.83,75.9,0,14,1,Medio (3-4)
22.0,Masculino,5,4,1,5.9,0,16.4,0,2.96,57.8,1,21,1,Alto (5-6)
23.0,Masculino,2,4,0,16.2,1,4.1,1,3.4,86.6,1,13,0,Bajo (1-2)
18.0,Masculino,3,8,1,18.8,0,21.0,1,3.96,62.6,2,21,1,Medio (3-4)
21.0,Femenino,6,4,1,11.7,0,6.3,1,3.55,91.2,1,14,1,Alto (5-6)
17.0,Femenino,4,4,0,19.4,0,4.2,0,2.77,70.7,2,15,1,Medio (3-4)
20.0,Masculino,5,10,0,18.2,0,3.8,1,2.88,88.3,2,21,1,Alto (5-6)
22.0,Masculino,3,6,0,15.8,0,9.5,1,3.2,75.4,2,19,0,Medio (3-4)
20.0,Femenino,6,10,0,15.1,0,0.2,0,3.46,73.1,0,14,0,Alto (5-6)
20.0,Femenino,2,8,0,17.3,0,9.5,0,4.06,70.0,1,19,1,Bajo (1-2)
18.0,Femenino,3,9,1,11.2,0,0.7,0,3.14,82.2,0,16,0,Medio (3-4)
19.0,Masculino,3,2,0,5.9,1,11.3,0,3.72,71.8,1,12,1,Medio (3-4)
24.0,Femenino,4,10,0,15.5,0,27.6,0,2.94,85.7,1,14,1,Medio (3-4)
21.0,Femenino,5,10,0,12.9,0,3.4,0,2.91,72.0,2,14,0,Alto (5-6)
18.0,Masculino,4,1,1,8.1,0,6.0,0,2.81,72.7,4,16,1,Medio (3-4)
20.0,Femenino,3,4,0,21.8,0,22.5,1,3.17,82.4,1,20,0,Medio (3-4)
17.0,Masculino,3,5,0,9.6,1,1.5,1,3.61,83.5,0,17,0,Medio (3-4)
18.0,Femenino,3,5,0,5.6,0,34.5,1,1.47,72.8,2,13,1,Medio (3-4)
23.0,Masculino,3,8,0,18.8,1,18.9,1,3.19,89.0,3,18,0,Medio (3-4)
20.0,Masculino,1,7,0,5.5,1,3.4,0,3.42,75.3,1,17,1,Bajo (1-2)
25.0,Masculino,3,3,0,2.4,0,6.8,1,2.55,87.4,0,15,1,Medio (3-4)
20.0,Femenino,5,7,0,19.4,0,6.3,0,4.01,77.8,1,14,1,Alto (5-6)
20.0,Masculino,4,10,0,15.0,1,16.8,1,4.37,87.9,0,19,0,Medio (3-4)
22.0,Masculino,4,5,1,14.9,1,5.0,1,3.31,74.9,1,17,0,Medio (3-4)
17.0,Femenino,3,10,1,4.2,0,8.5,0,3.38,67.1,3,16,1,Medio (3-4)
21.0,Femenino,3,7,1,5.3,0,1.2,0,4.05,79.3,2,13,0,Medio (3-4)
20.0,Femenino,1,10,1,2.5,0,10.6,0,2.91,70.1,3,13,1,Bajo (1-2)
24.0,Masculino,3,10,0,12.4,1,2.9,0,3.13,92.6,3,14,0,Medio (3-4)
23.0,Masculino,3,1,1,3.3,1,6.0,0,3.2,75.7,0,18,1,Medio (3-4)
18.0,Masculino,2,9,1,12.9,0,7.2,0,3.77,61.3,3,12,1,Bajo (1-2)
23.0,Masculino,1,2,1,9.1,0,0.3,0,2.99,69.1,0,12,0,Bajo (1-2)
20.0,Masculino,4,9,0,15.1,1,2.6,0,3.04,68.0,3,21,1,Medio (3-4)
19.0,Femenino,3,9,0,14.9,1,19.8,1,4.13,92.7,0,14,0,Medio (3-4)
21.0,Femenino,3,3,0,16.3,0,4.6,0,3.2,85.7,0,13,0,Medio (3-4)
20.0,Masculino,2,1,0,17.0,0,7.3,1,3.96,81.4,0,21,0,Bajo (1-2)
24.0,Femenino,3,5,0,11.9,0,0.8,0,3.27,80.9,1,16,1,Medio (3-4)
21.0,Masculino,3,4,0,15.1,1,38.3,0,4.19,77.1,0,12,0,Medio (3-4)
21.0,Masculino,3,6,0,15.4,0,26.3,0,2.87,86.6,1,16,1,Medio (3-4)
22.0,Femenino,3,1,1,0.0,0,6.2,1,2.17,84.2,2,12,1,Medio (3-4)
23.0,Masculino,1,1,0,17.9,1,0.3,0,3.83,85.0,3,15,0,Bajo (1-2)
22.0,Femenino,5,5,1,10.2,0,15.9,0,2.49,73.1,1,21,1,Alto (5-6)
24.0,Masculino,1,8,1,15.1,0,4.5,0,3.34,68.7,1,19,0,Bajo (1-2)
22.0,Masculino,3,4,0,6.3,0,2.6,0,3.66,84.7,2,16,0,Medio (3-4)
21.0,Masculino,2,4,1,9.2,0,6.4,0,2.12,90.5,2,15,1,Bajo (1-2)
23.0,Femenino,3,2,1,5.0,0,26.6,0,3.03,86.1,2,17,1,Medio (3-4)
20.0,Femenino,2,3,1,13.5,0,3.7,0,3.81,90.8,0,18,1,Bajo (1-2)
21.0,Femenino,5,3,0,5.6,0,1.9,1,2.84,83.6,1,19,0,Alto (5-6)
24.0,Femenino,3,3,1,5.5,0,18.5,0,2.38,65.3,2,17,1,Medio (3-4)
24.0,Femenino,3,4,1,14.3,1,6.1,0,3.11,66.2,6,12,1,Medio (3-4)
20.0,Femenino,2,3,1,8.4,1,4.1,0,2.56,88.8,0,20,1,Bajo (1-2)
20.0,Masculino,1,7,0,8.4,0,6.1,1,3.01,63.4,0,15,0,Bajo (1-2)
24.0,Femenino,3,4,0,19.4,1,3.6,0,3.34,93.0,1,20,1,Medio (3-4)
22.0,Femenino,3,8,0,19.7,0,5.5,0,3.23,70.1,1,20,0,Medio (3-4)
21.0,Masculino,3,7,0,18.3,1,12.4,0,3.66,97.2,1,14,0,Medio (3-4)
20.0,Masculino,6,7,0,19.1,1,1.9,1,4.25,81.3,0,17,0,Alto (5-6)
21.0,Masculino,4,6,1,9.8,0,3.6,0,3.21,82.2,1,19,1,Medio (3-4)
20.0,Masculino,6,10,0,12.8,0,12.6,1,3.85,100.0,1,15,0,Alto (5-6)
19.0,Masculino,2,3,0,10.1,0,4.2,1,3.84,78.7,2,19,0,Bajo (1-2)
21.0,Masculino,4,10,1,12.3,0,12.0,0,2.86,71.5,5,17,1,Medio (3-4)
21.0,Masculino,3,3,0,10.8,0,1.2,0,3.22,71.1,0,21,0,Medio (3-4)
20.0,Masculino,3,2,1,5.4,0,6.3,0,2.63,65.0,0,20,1,Medio (3-4)
22.0,Femenino,6,9,0,17.6,0,0.6,0,2.65,74.7,2,21,1,Alto (5-6)
23.0,Femenino,4,9,0,21.1,0,6.7,0,3.73,72.5,2,14,0,Medio (3-4)
23.0,Femenino,5,1,0,16.4,0,0.6,0,2.81,65.5,0,19,1,Alto (5-6)
20.0,Femenino,4,6,0,24.8,0,4.5,0,3.96,75.9,0,19,0,Medio (3-4)
22.0,Masculino,2,6,0,9.8,1,9.8,1,2.26,86.5,1,16,1,Bajo (1-2)
21.0,Femenino,4,3,0,3.0,0,6.4,0,2.82,69.0,2,13,1,Medio (3-4)
18.0,Femenino,3,6,0,18.3,0,9.3,0,2.64,76.4,1,14,0,Medio (3-4)
22.0,Femenino,5,7,0,9.4,1,5.1,0,3.36,92.1,1,17,1,Alto (5-6)
21.0,Masculino,4,6,1,8.5,0,0.6,0,2.78,60.8,2,20,1,Medio (3-4)
26.0,Femenino,1,6,1,0.0,1,24.3,0,2.36,94.3,4,21,1,Bajo (1-2)
24.0,Masculino,2,9,0,8.6,0,0.4,1,3.55,75.3,1,21,0,Bajo (1-2)
22.0,Masculino,1,3,1,5.7,0,6.2,0,2.7,77.0,1,21,0,Bajo (1-2)
21.0,Femenino,3,7,1,7.3,1,14.7,0,2.98,87.8,2,12,1,Medio (3-4)
21.0,Masculino,1,4,0,11.6,0,1.5,1,3.02,97.8,1,21,0,Bajo (1-2)
18.0,Femenino,4,10,1,12.7,0,18.3,0,3.42,79.7,2,17,0,Medio (3-4)
17.0,Femenino,3,3,1,16.6,0,2.7,0,3.87,68.1,0,12,1,Medio (3-4)
19.0,Masculino,4,9,0,18.1,1,0.5,0,3.83,70.2,2,13,0,Medio (3-4)
20.0,Masculino,2,7,1,0.0,1,0.1,0,2.37,69.3,3,14,1,Bajo (1-2)
17.0,Femenino,3,3,0,17.6,0,1.2,1,4.0,100.0,1,14,0,Medio (3-4)
19.0,Masculino,1,8,0,14.7,1,13.8,1,2.8,78.2,1,13,1,Bajo (1-2)
20.0,Femenino,5,3,0,13.4,0,5.4,0,2.83,81.2,0,15,0,Alto (5-6)
20.0,Masculino,2,3,0,13.9,1,6.4,0,3.16,67.6,1,17,0,Bajo (1-2)
19.0,Masculino,1,4,0,15.2,0,5.2,1,3.81,70.4,0,15,1,Bajo (1-2)
20.0,Masculino,2,7,1,5.5,0,6.9,0,2.26,75.3,3,18,1,Bajo (1-2)
24.0,Masculino,4,4,1,8.4,0,1.3,1,3.42,75.8,0,19,0,Medio (3-4)
22.0,Femenino,1,6,1,16.1,1,1.9,1,3.3,76.5,2,15,1,Bajo (1-2)
19.0,Masculino,3,6,0,9.8,0,14.9,0,2.82,63.2,0,12,1,Medio (3-4)
20.0,Masculino,4,2,0,7.8,0,2.3,0,3.5,77.3,1,15,1,Medio (3-4)
20.0,Masculino,4,3,0,13.6,1,1.6,0,2.81,93.5,1,18,0,Medio (3-4)
19.0,Femenino,2,4,0,7.2,0,14.1,0,4.07,69.5,3,15,0,Bajo (1-2)
19.0,Femenino,1,3,1,0.7,0,11.0,0,2.54,84.0,1,17,1,Bajo (1-2)
23.0,Femenino,3,10,1,7.1,0,13.8,0,3.0,40.4,3,20,1,Medio (3-4)
20.0,Femenino,2,4,0,22.7,0,0.7,0,4.39,70.0,2,19,1,Bajo (1-2)
18.0,Femenino,4,5,1,7.5,0,1.0,1,3.03,59.9,1,18,1,Medio (3-4)
20.0,Femenino,3,7,1,12.2,0,7.9,0,3.74,87.4,0,12,0,Medio (3-4)
21.0,Masculino,3,8,1,0.2,0,5.8,1,1.63,87.8,1,19,1,Medio (3-4)
17.0,Femenino,1,7,1,15.3,0,3.9,0,3.07,64.7,0,15,1,Bajo (1-2)
20.0,Masculino,3,6,0,14.6,1,9.3,1,3.45,84.9,1,16,0,Medio (3-4)
22.0,Masculino,2,10,0,10.0,0,18.7,1,3.59,94.0,2,18,0,Bajo (1-2)
21.0,Masculino,4,9,1,12.5,1,9.4,1,3.55,92.6,1,20,0,Medio (3-4)
25.0,Femenino,1,3,1,12.2,0,24.6,0,3.49,70.9,1,19,1,Bajo (1-2)
23.0,Femenino,6,2,0,7.6,0,2.5,1,3.47,59.9,2,15,0,Alto (5-6)
24.0,Masculino,4,4,1,13.1,0,1.9,0,3.42,66.0,1,16,1,Medio (3-4)
27.0,Masculino,2,9,1,17.2,0,1.4,1,2.3,86.7,3,15,0,Bajo (1-2)
22.0,Femenino,1,10,0,12.6,1,13.2,0,3.89,99.0,1,16,0,Bajo (1-2)
21.0,Masculino,2,8,0,8.8,0,20.2,0,2.58,77.5,2,19,1,Bajo (1-2)
23.0,Masculino,2,7,1,9.2,1,9.5,0,3.17,68.9,0,21,0,Bajo (1-2)
19.0,Masculino,2,3,0,19.1,1,0.5,0,3.55,100.0,1,15,0,Bajo (1-2)
21.0,Femenino,5,6,0,6.6,0,2.2,0,2.92,82.1,1,15,0,Alto (5-6)
19.0,Femenino,3,2,1,10.3,1,0.2,0,2.51,62.7,2,20,1,Medio (3-4)
21.0,Femenino,2,6,1,3.1,0,31.6,0,1.77,73.8,2,13,1,Bajo (1-2)
19.0,Masculino,3,2,0,15.5,0,3.6,1,2.79,92.0,2,15,0,Medio (3-4)
19.0,Femenino,2,1,0,10.6,0,0.9,0,3.49,77.3,1,21,1,Bajo (1-2)
21.0,Femenino,6,10,0,10.6,1,8.7,0,2.35,85.9,1,20,0,Alto (5-6)
20.0,Masculino,1,9,0,23.1,1,2.3,1,3.2,65.9,2,20,1,Bajo (1-2)
17.0,Femenino,4,7,1,1.5,1,25.3,0,2.88,60.7,0,20,1,Medio (3-4)
17.0,Femenino,4,7,0,16.9,1,8.7,1,2.85,74.7,2,14,1,Medio (3-4)
18.0,Femenino,1,3,1,23.6,0,9.8,0,3.39,72.2,1,12,0,Bajo (1-2)
19.0,Femenino,2,6,1,9.5,1,6.8,0,3.07,78.3,2,20,1,Bajo (1-2)
21.0,Femenino,3,8,1,2.5,1,1.4,0,2.86,81.4,1,16,0,Medio (3-4)
21.0,Femenino,5,6,0,6.3,1,0.7,1,2.36,100.0,3,14,0,Alto (5-6)
23.0,Masculino,3,3,1,6.7,0,4.5,1,2.97,71.6,0,16,0,Medio (3-4)
22.0,Masculino,4,4,1,11.5,1,22.3,1,3.32,75.9,1,20,0,Medio (3-4)
23.0,Femenino,4,9,0,15.4,0,0.1,0,2.65,70.9,2,16,1,Medio (3-4)
22.0,Masculino,4,3,0,6.4,1,33.8,1,2.99,92.8,3,18,0,Medio (3-4)
21.0,Femenino,3,10,1,4.8,1,8.0,0,2.46,86.3,0,17,1,Medio (3-4)
23.0,Masculino,3,8,0,9.1,1,2.4,0,3.07,73.5,1,16,1,Medio (3-4)
23.0,Femenino,4,9,1,8.5,0,10.2,0,3.34,95.7,0,21,0,Medio (3-4)
21.0,Masculino,2,6,1,20.5,0,2.8,1,3.43,71.9,0,21,0,Bajo (1-2)
23.0,Femenino,5,3,0,8.4,1,0.9,1,3.43,92.3,0,16,0,Alto (5-6)
17.0,Masculino,1,1,1,3.7,1,4.3,0,3.16,89.5,3,20,0,Bajo (1-2)
20.0,Femenino,2,6,1,3.7,1,2.4,1,3.22,65.4,0,19,0,Bajo (1-2)
20.0,Masculino,4,4,0,17.8,1,26.0,0,3.6,83.8,1,13,0,Medio (3-4)
23.0,Femenino,2,2,0,13.8,0,2.7,0,3.77,50.7,2,20,1,Bajo (1-2)
24.0,Masculino,2,10,0,8.6,1,2.9,0,3.18,86.2,0,19,0,Bajo (1-2)
17.0,Femenino,2,10,1,8.2,0,3.4,1,2.14,68.0,4,20,1,Bajo (1-2)
24.0,Masculino,3,4,1,5.5,0,8.7,0,2.45,80.7,0,19,1,Medio (3-4)
18.0,Masculino,4,7,1,11.7,0,7.6,0,3.02,82.5,2,21,1,Medio (3-4)
18.0,Masculino,1,5,0,30.1,0,19.5,1,3.91,93.2,0,17,0,Bajo (1-2)
20.0,Femenino,1,5,1,14.4,0,10.9,0,3.43,83.9,0,12,0,Bajo (1-2)
20.0,Femenino,3,7,0,13.4,1,0.7,1,2.8,82.6,0,14,0,Medio (3-4)
17.0,Femenino,6,5,1,4.4,0,22.9,0,3.8,71.2,1,13,0,Alto (5-6)
22.0,Femenino,2,9,0,5.9,1,0.6,0,2.82,77.3,2,14,1,Bajo (1-2)
22.0,Masculino,6,2,1,15.6,0,1.4,1,3.3,67.8,1,17,1,Alto (5-6)
23.0,Masculino,5,7,0,18.1,1,1.3,0,3.08,75.9,0,21,0,Alto (5-6)
20.0,Masculino,2,10,0,11.2,0,16.7,0,2.6,75.1,0,19,0,Bajo (1-2)
20.0,Masculino,4,9,0,21.3,1,14.9,0,3.49,70.1,1,16,0,Medio (3-4)
20.0,Masculino,4,1,0,14.1,0,12.7,1,3.25,64.6,0,16,1,Medio (3-4)
24.0,Masculino,3,2,0,18.6,0,33.3,0,3.4,65.2,2,17,1,Medio (3-4)
17.0,Masculino,3,7,0,15.8,0,1.2,1,4.14,50.5,0,16,0,Medio (3-4)
18.0,Femenino,4,10,0,12.9,0,0.1,1,3.12,78.9,2,17,0,Medio (3-4)
21.0,Masculino,4,9,0,8.3,0,0.8,0,2.93,81.6,1,21,0,Medio (3-4)
18.0,Masculino,4,10,1,10.1,0,2.2,0,3.46,48.2,2,13,0,Medio (3-4)
20.0,Femenino,6,2,0,19.1,0,8.9,0,3.37,80.4,0,15,0,Alto (5-6)
20.0,Femenino,3,6,1,8.8,1,9.9,0,3.27,73.8,3,12,1,Medio (3-4)
19.0,Masculino,4,8,0,16.6,0,0.1,0,2.71,66.2,3,20,0,Medio (3-4)
21.0,Masculino,5,7,0,7.5,0,13.7,0,2.3,73.7,1,13,1,Alto (5-6)
22.0,Masculino,2,8,0,18.7,0,11.6,0,3.5,88.5,0,18,0,Bajo (1-2)
20.0,Masculino,1,3,0,15.9,0,2.5,1,3.2,72.3,0,12,0,Bajo (1-2)
20.0,Femenino,3,5,1,6.5,0,21.8,0,2.49,75.8,0,16,1,Medio (3-4)
20.0,Femenino,5,5,1,6.6,0,13.9,0,2.96,78.5,5,20,1,Alto (5-6)
20.0,Masculino,2,10,0,19.6,1,2.9,0,3.59,69.8,2,21,1,Bajo (1-2)
17.0,Masculino,4,3,1,2.0,0,0.6,0,2.33,85.1,3,13,1,Medio (3-4)
22.0,Femenino,1,4,0,7.6,0,4.7,0,2.68,82.0,1,18,1,Bajo (1-2)
20.0,Masculino,3,1,1,8.8,0,7.0,1,3.11,76.5,0,14,0,Medio (3-4)
23.0,Femenino,3,2,0,26.8,1,1.1,0,3.3,100.0,0,19,0,Medio (3-4)
22.0,Masculino,2,10,1,5.7,0,4.4,0,2.55,85.1,1,17,1,Bajo (1-2)
23.0,Femenino,5,9,0,17.0,1,15.7,1,3.63,65.1,1,19,0,Alto (5-6)
18.0,Femenino,2,3,1,12.0,1,6.4,0,3.13,71.1,0,20,0,Bajo (1-2)
20.0,Femenino,5,8,0,10.5,0,14.9,1,2.83,100.0,1,15,1,Alto (5-6)
18.0,Femenino,2,6,1,8.1,0,3.3,0,2.51,65.2,0,12,1,Bajo (1-2)
19.0,Masculino,6,10,0,11.3,1,16.0,1,2.6,82.7,0,15,0,Alto (5-6)
23.0,Femenino,3,4,1,10.0,0,3.3,1,2.98,91.3,1,14,0,Medio (3-4)
24.0,Femenino,1,10,1,2.1,0,15.3,1,3.71,85.5,1,13,1,Bajo (1-2)
18.0,Masculino,1,4,1,9.8,1,7.6,0,3.32,83.0,0,19,0,Bajo (1-2)
19.0,Masculino,1,8,0,19.4,1,0.9,0,2.81,85.4,0,21,0,Bajo (1-2)
20.0,Femenino,3,4,1,12.6,0,3.9,1,3.52,79.3,0,17,1,Medio (3-4)
22.0,Femenino,4,7,0,20.5,0,13.4,0,3.14,70.1,2,17,1,Medio (3-4)
17.0,Femenino,3,4,1,13.7,0,2.2,0,3.21,79.3,1,17,1,Medio (3-4)
17.0,Masculino,3,9,0,13.6,1,13.8,0,2.92,74.0,4,20,1,Medio (3-4)
22.0,Femenino,3,7,1,7.2,0,0.9,0,3.93,70.2,1,12,1,Medio (3-4)
17.0,Femenino,3,3,1,3.6,0,0.9,0,2.19,89.8,1,17,0,Medio (3-4)
20.0,Femenino,4,10,1,4.0,0,5.1,0,2.93,71.2,0,20,1,Medio (3-4)
21.0,Masculino,3,8,1,9.9,1,8.8,0,2.7,92.1,2,13,0,Medio (3-4)
21.0,Femenino,4,5,0,14.9,0,15.2,0,3.64,80.6,0,17,0,Medio (3-4)
20.0,Masculino,6,2,0,24.3,0,11.4,0,3.84,76.4,1,12,0,Alto (5-6)
20.0,Femenino,3,10,1,14.8,1,10.3,0,3.89,56.8,0,20,0,Medio (3-4)
22.0,Masculino,1,8,1,2.9,0,9.5,1,3.09,100.0,1,18,0,Bajo (1-2)
21.0,Femenino,2,7,0,5.4,1,2.8,0,2.49,77.9,0,21,0,Bajo (1-2)
19.0,Femenino,3,9,1,8.1,1,15.1,0,4.42,52.3,1,14,0,Medio (3-4)
21.0,Femenino,2,7,0,18.9,0,3.5,1,3.73,91.9,0,19,1,Bajo (1-2)
21.0,Masculino,5,3,0,12.7,1,5.5,0,2.9,77.5,2,19,1,Alto (5-6)
24.0,Masculino,3,3,1,12.7,1,14.1,0,3.27,65.7,3,12,1,Medio (3-4)
22.0,Femenino,3,1,0,12.9,0,1.8,0,3.5,87.3,1,19,0,Medio (3-4)
23.0,Femenino,4,1,0,18.3,0,3.6,0,3.72,52.5,1,19,0,Medio (3-4)
19.0,Masculino,2,8,0,4.4,1,3.0,0,3.05,70.9,0,18,0,Bajo (1-2)
19.0,Masculino,4,9,0,23.6,0,55.1,0,4.15,75.0,1,17,1,Medio (3-4)
20.0,Femenino,1,2,0,7.3,0,11.0,1,3.36,90.5,1,20,0,Bajo (1-2)
20.0,Femenino,3,6,1,12.4,0,2.9,0,2.73,97.4,2,13,0,Medio (3-4)
18.0,Masculino,5,2,0,12.4,1,1.7,0,4.21,75.6,1,15,0,Alto (5-6)
23.0,Masculino,4,5,0,13.3,1,2.3,0,4.18,82.6,2,14,0,Medio (3-4)
22.0,Masculino,5,8,0,12.6,1,13.5,0,3.57,100.0,1,20,0,Alto (5-6)
20.0,Masculino,3,9,0,15.5,0,3.9,0,3.32,78.0,1,13,0,Medio (3-4)
22.0,Femenino,4,10,1,11.7,1,2.0,1,3.16,83.7,3,12,1,Medio (3-4)
21.0,Femenino,3,4,1,17.3,0,15.1,1,3.22,66.6,2,21,1,Medio (3-4)
22.0,Femenino,3,10,0,22.4,1,6.0,1,3.51,100.0,1,15,0,Medio (3-4)
18.0,Femenino,1,8,0,16.0,1,12.7,0,2.23,70.9,1,19,1,Bajo (1-2)
20.0,Femenino,2,4,1,21.9,0,14.0,0,4.35,77.7,0,14,1,Bajo (1-2)
20.0,Femenino,3,4,0,14.6,0,6.1,0,3.84,80.4,1,19,0,Medio (3-4)
22.0,Femenino,1,2,0,20.5,0,16.9,0,2.68,78.9,1,21,1,Bajo (1-2)
19.0,Masculino,4,10,0,16.6,0,2.6,0,3.79,73.7,0,19,1,Medio (3-4)
